"num_dpt","date","nbr_entps","nbr_entps_sans_sal","nom_dpt.x","plus_50_ans","chom_actv","longue_duree","moins_25_ans","nbr_cae","name","mail","phone","address","city","postal_code","region","website","description","lon","lat"
"09",2016-03-01,10975,74,"Ariège",3860,14050,6440,1800,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09",2016-04-01,10792,70,"Ariège",3870,13900,6280,1790,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09",2016-05-01,11213,74,"Ariège",3900,14040,6270,1840,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09",2016-06-01,11068,95,"Ariège",3900,14080,6210,1840,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09",2016-07-01,10860,65,"Ariège",3880,14090,6110,1820,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09",2016-08-01,10755,55,"Ariège",3940,14260,6090,1850,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09",2016-09-01,11488,74,"Ariège",3980,14190,6030,1820,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09",2016-10-01,10941,79,"Ariège",3980,14090,6020,1770,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09",2016-11-01,11403,60,"Ariège",3970,14060,5980,1780,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09",2016-12-01,10978,55,"Ariège",4020,14100,5940,1760,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09",2017-01-01,11198,80,"Ariège",4070,14280,5930,1740,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09",2017-02-01,11113,56,"Ariège",4130,14430,5900,1740,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09",2017-03-01,11392,98,"Ariège",4120,14480,5870,1740,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09",2017-04-01,11093,77,"Ariège",4110,14450,5930,1760,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09",2017-05-01,11263,75,"Ariège",4140,14590,6000,1750,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09",2017-06-01,11647,88,"Ariège",4080,14550,5990,1770,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09",2017-07-01,11532,69,"Ariège",4100,14670,6010,1810,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09",2017-08-01,11704,52,"Ariège",4140,14720,6050,1800,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",2011-10-01,3091,623,"Essonne",11700,61680,19630,9050,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2011-11-01,839,608,"Essonne",11870,62410,19780,9250,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2011-12-01,729,486,"Essonne",11980,62920,19920,9280,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2012-01-01,1019,705,"Essonne",12080,63300,20150,9500,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2012-02-01,974,574,"Essonne",12300,63720,20340,9470,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2012-03-01,984,669,"Essonne",12390,63910,20490,9440,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2012-04-01,1024,574,"Essonne",12500,64250,20750,9500,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2012-05-01,902,587,"Essonne",12680,64940,20940,9650,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2012-06-01,840,574,"Essonne",12790,65180,21090,9760,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2012-07-01,886,475,"Essonne",12950,65740,21400,9780,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2012-08-01,678,470,"Essonne",13100,66290,21630,9880,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2012-09-01,1028,582,"Essonne",13300,66680,21980,9960,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2012-10-01,977,718,"Essonne",13420,67170,22180,10020,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2012-11-01,840,540,"Essonne",13620,68280,22460,10330,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2012-12-01,744,421,"Essonne",13710,68670,22810,10380,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2013-01-01,1008,677,"Essonne",13980,70530,23300,10660,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2013-02-01,848,604,"Essonne",14180,70860,23540,10680,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2013-03-01,911,603,"Essonne",14280,71070,23810,10640,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2013-04-01,961,542,"Essonne",14380,71700,24050,10760,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2013-05-01,840,485,"Essonne",14440,71680,24180,10630,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2013-06-01,812,475,"Essonne",14540,71850,24400,10640,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2013-07-01,871,508,"Essonne",14730,72680,24830,10670,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2013-08-01,530,420,"Essonne",14700,72160,24790,10330,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2013-09-01,943,607,"Essonne",14990,73310,25360,10600,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2013-10-01,944,683,"Essonne",15210,74040,25780,10630,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2013-11-01,730,502,"Essonne",15360,74220,26060,10680,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2013-12-01,698,497,"Essonne",15540,74950,26460,10710,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2014-01-01,1036,663,"Essonne",15750,75350,26770,10680,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2014-02-01,872,660,"Essonne",15940,75800,27070,10670,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2014-03-01,960,634,"Essonne",16050,76090,27090,10650,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2014-04-01,1076,626,"Essonne",16230,76580,27450,10740,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2014-05-01,921,517,"Essonne",16340,76930,27810,10750,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2014-06-01,922,501,"Essonne",16490,77450,27970,10790,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2014-07-01,812,548,"Essonne",16630,77910,28400,10710,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2014-08-01,675,418,"Essonne",16610,77960,28620,10680,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2014-09-01,1038,645,"Essonne",16840,78930,29140,10770,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2014-10-01,1052,684,"Essonne",16980,79470,29490,10800,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2014-11-01,780,622,"Essonne",17060,79540,29620,10830,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2014-12-01,745,509,"Essonne",17200,79870,29890,10790,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2015-01-01,902,543,"Essonne",17300,80410,30230,10870,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2015-02-01,878,509,"Essonne",17500,81190,30560,10980,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2015-03-01,876,628,"Essonne",17660,81880,30890,11030,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2015-04-01,880,547,"Essonne",17960,82740,31080,11130,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2015-05-01,643,422,"Essonne",18210,83810,31640,11260,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2015-06-01,797,554,"Essonne",18380,83850,31810,11110,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2015-07-01,724,459,"Essonne",18570,84120,32210,11070,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2015-08-01,526,406,"Essonne",18710,84530,32510,10990,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2015-09-01,893,589,"Essonne",18830,84770,33020,10890,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2015-10-01,891,647,"Essonne",18970,84900,33190,10860,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2015-11-01,715,493,"Essonne",19100,85290,33290,10920,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2015-12-01,705,472,"Essonne",19190,85940,33580,10970,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2016-01-01,820,549,"Essonne",19290,86190,33860,11030,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2016-02-01,827,592,"Essonne",19280,86040,33990,10860,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2016-03-01,932,650,"Essonne",19310,85960,33860,10810,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2016-04-01,833,574,"Essonne",19300,85240,33690,10780,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2016-05-01,776,634,"Essonne",19370,86030,33430,10850,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2016-06-01,779,574,"Essonne",19410,85870,33080,10880,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2016-07-01,733,413,"Essonne",19500,86340,33040,11070,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2016-08-01,526,467,"Essonne",19670,87660,33240,11280,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2016-09-01,833,650,"Essonne",19570,86440,32890,10840,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2016-10-01,638,663,"Essonne",19810,86600,32960,10690,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2016-11-01,738,607,"Essonne",20020,86870,32940,10650,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2016-12-01,620,485,"Essonne",20130,87140,32860,10640,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2017-01-01,855,584,"Essonne",20290,87490,32950,10640,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2017-02-01,763,589,"Essonne",20490,88210,33030,10690,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2017-03-01,910,652,"Essonne",20380,87340,32950,10430,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2017-04-01,822,527,"Essonne",20510,88300,33080,10660,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2017-05-01,875,607,"Essonne",20580,88650,33370,10730,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2017-06-01,743,583,"Essonne",20600,88610,33390,10740,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2017-07-01,784,569,"Essonne",20760,89780,33850,11080,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"91",2017-08-01,644,546,"Essonne",20920,90380,34380,11130,1,"esscoop",NA,"09 83 07 28 96","31 Avenue du Général de Gaulle","Viry-Chatillon","91170","Île-de-France",NA,NA,2.3864699,48.674024
"92",2011-10-01,5644,1010,"Hauts-de-Seine",18420,88810,33910,7990,1,"time to planet","fprevost@timetoplanet.com","06.60.88.29.77","40 Boulevard Henri Sellier","Suresnes","92150","","www.timetoplanet.com","Time To Planet rassemble et coordonne des entrepreneurs-salariés dans les domaines de l'innovation, de la R&D, du développement durable, de la RSE, de la biodiversité, de l'éco-conception (dont ACV, Bilan Carbone et design), de la communication responsable et de l'innovation sociétale.Nous avons monté une ingénierie qui peut redistribuer jusqu'à 95% du CAHT encaissé. Nous proposons, outre les services supports classiques d'une CAE (comptabilité analytique, gestion, administratif), un serveur de données crypté et sécurisé, une base de connaissances, des formations collectives en live et en digital (vente, négociation, conception d'une offre innovante, fixer, maîtriser, défendre son tarif, les secrets des consultants qui réussissent, créativité, innovation de service, comment passer de 30 K€ à 150 K€ de CA par an, de la précarité à la prospérité, stratégie salariale et patrimoniale du salarié de CAE, etc.) et des licences de méthodes qui ont généré plusieurs centaines de M€ de CA additionnels pour des clients. Nous menons également des missions collectives chez de grands donneurs d'ordre (Danone, BASF, Legrand, TF1, Urgo, HEC, Région Centre, Région Rhône-Alpes, Région Ile de France, CNRS, etc.)Time To Planet aide des consultants à sauver la planète en se créant le job de leur rêve.Il est temps de créer une planète innovante et responsable.",2.2243997,48.8687976
"92",2011-11-01,851,962,"Hauts-de-Seine",18700,89690,34100,8150,1,"time to planet","fprevost@timetoplanet.com","06.60.88.29.77","40 Boulevard Henri Sellier","Suresnes","92150","","www.timetoplanet.com","Time To Planet rassemble et coordonne des entrepreneurs-salariés dans les domaines de l'innovation, de la R&D, du développement durable, de la RSE, de la biodiversité, de l'éco-conception (dont ACV, Bilan Carbone et design), de la communication responsable et de l'innovation sociétale.Nous avons monté une ingénierie qui peut redistribuer jusqu'à 95% du CAHT encaissé. Nous proposons, outre les services supports classiques d'une CAE (comptabilité analytique, gestion, administratif), un serveur de données crypté et sécurisé, une base de connaissances, des formations collectives en live et en digital (vente, négociation, conception d'une offre innovante, fixer, maîtriser, défendre son tarif, les secrets des consultants qui réussissent, créativité, innovation de service, comment passer de 30 K€ à 150 K€ de CA par an, de la précarité à la prospérité, stratégie salariale et patrimoniale du salarié de CAE, etc.) et des licences de méthodes qui ont généré plusieurs centaines de M€ de CA additionnels pour des clients. Nous menons également des missions collectives chez de grands donneurs d'ordre (Danone, BASF, Legrand, TF1, Urgo, HEC, Région Centre, Région Rhône-Alpes, Région Ile de France, CNRS, etc.)Time To Planet aide des consultants à sauver la planète en se créant le job de leur rêve.Il est temps de créer une planète innovante et responsable.",2.2243997,48.8687976
"92",2011-12-01,766,969,"Hauts-de-Seine",18950,90690,34470,8310,1,"time to planet","fprevost@timetoplanet.com","06.60.88.29.77","40 Boulevard Henri Sellier","Suresnes","92150","","www.timetoplanet.com","Time To Planet rassemble et coordonne des entrepreneurs-salariés dans les domaines de l'innovation, de la R&D, du développement durable, de la RSE, de la biodiversité, de l'éco-conception (dont ACV, Bilan Carbone et design), de la communication responsable et de l'innovation sociétale.Nous avons monté une ingénierie qui peut redistribuer jusqu'à 95% du CAHT encaissé. Nous proposons, outre les services supports classiques d'une CAE (comptabilité analytique, gestion, administratif), un serveur de données crypté et sécurisé, une base de connaissances, des formations collectives en live et en digital (vente, négociation, conception d'une offre innovante, fixer, maîtriser, défendre son tarif, les secrets des consultants qui réussissent, créativité, innovation de service, comment passer de 30 K€ à 150 K€ de CA par an, de la précarité à la prospérité, stratégie salariale et patrimoniale du salarié de CAE, etc.) et des licences de méthodes qui ont généré plusieurs centaines de M€ de CA additionnels pour des clients. Nous menons également des missions collectives chez de grands donneurs d'ordre (Danone, BASF, Legrand, TF1, Urgo, HEC, Région Centre, Région Rhône-Alpes, Région Ile de France, CNRS, etc.)Time To Planet aide des consultants à sauver la planète en se créant le job de leur rêve.Il est temps de créer une planète innovante et responsable.",2.2243997,48.8687976
"92",2012-01-01,999,1085,"Hauts-de-Seine",18940,90870,34530,8410,1,"time to planet","fprevost@timetoplanet.com","06.60.88.29.77","40 Boulevard Henri Sellier","Suresnes","92150","","www.timetoplanet.com","Time To Planet rassemble et coordonne des entrepreneurs-salariés dans les domaines de l'innovation, de la R&D, du développement durable, de la RSE, de la biodiversité, de l'éco-conception (dont ACV, Bilan Carbone et design), de la communication responsable et de l'innovation sociétale.Nous avons monté une ingénierie qui peut redistribuer jusqu'à 95% du CAHT encaissé. Nous proposons, outre les services supports classiques d'une CAE (comptabilité analytique, gestion, administratif), un serveur de données crypté et sécurisé, une base de connaissances, des formations collectives en live et en digital (vente, négociation, conception d'une offre innovante, fixer, maîtriser, défendre son tarif, les secrets des consultants qui réussissent, créativité, innovation de service, comment passer de 30 K€ à 150 K€ de CA par an, de la précarité à la prospérité, stratégie salariale et patrimoniale du salarié de CAE, etc.) et des licences de méthodes qui ont généré plusieurs centaines de M€ de CA additionnels pour des clients. Nous menons également des missions collectives chez de grands donneurs d'ordre (Danone, BASF, Legrand, TF1, Urgo, HEC, Région Centre, Région Rhône-Alpes, Région Ile de France, CNRS, etc.)Time To Planet aide des consultants à sauver la planète en se créant le job de leur rêve.Il est temps de créer une planète innovante et responsable.",2.2243997,48.8687976
"92",2012-02-01,950,939,"Hauts-de-Seine",19120,91300,34710,8470,1,"time to planet","fprevost@timetoplanet.com","06.60.88.29.77","40 Boulevard Henri Sellier","Suresnes","92150","","www.timetoplanet.com","Time To Planet rassemble et coordonne des entrepreneurs-salariés dans les domaines de l'innovation, de la R&D, du développement durable, de la RSE, de la biodiversité, de l'éco-conception (dont ACV, Bilan Carbone et design), de la communication responsable et de l'innovation sociétale.Nous avons monté une ingénierie qui peut redistribuer jusqu'à 95% du CAHT encaissé. Nous proposons, outre les services supports classiques d'une CAE (comptabilité analytique, gestion, administratif), un serveur de données crypté et sécurisé, une base de connaissances, des formations collectives en live et en digital (vente, négociation, conception d'une offre innovante, fixer, maîtriser, défendre son tarif, les secrets des consultants qui réussissent, créativité, innovation de service, comment passer de 30 K€ à 150 K€ de CA par an, de la précarité à la prospérité, stratégie salariale et patrimoniale du salarié de CAE, etc.) et des licences de méthodes qui ont généré plusieurs centaines de M€ de CA additionnels pour des clients. Nous menons également des missions collectives chez de grands donneurs d'ordre (Danone, BASF, Legrand, TF1, Urgo, HEC, Région Centre, Région Rhône-Alpes, Région Ile de France, CNRS, etc.)Time To Planet aide des consultants à sauver la planète en se créant le job de leur rêve.Il est temps de créer une planète innovante et responsable.",2.2243997,48.8687976
"92",2012-03-01,972,1072,"Hauts-de-Seine",19290,91660,35040,8450,1,"time to planet","fprevost@timetoplanet.com","06.60.88.29.77","40 Boulevard Henri Sellier","Suresnes","92150","","www.timetoplanet.com","Time To Planet rassemble et coordonne des entrepreneurs-salariés dans les domaines de l'innovation, de la R&D, du développement durable, de la RSE, de la biodiversité, de l'éco-conception (dont ACV, Bilan Carbone et design), de la communication responsable et de l'innovation sociétale.Nous avons monté une ingénierie qui peut redistribuer jusqu'à 95% du CAHT encaissé. Nous proposons, outre les services supports classiques d'une CAE (comptabilité analytique, gestion, administratif), un serveur de données crypté et sécurisé, une base de connaissances, des formations collectives en live et en digital (vente, négociation, conception d'une offre innovante, fixer, maîtriser, défendre son tarif, les secrets des consultants qui réussissent, créativité, innovation de service, comment passer de 30 K€ à 150 K€ de CA par an, de la précarité à la prospérité, stratégie salariale et patrimoniale du salarié de CAE, etc.) et des licences de méthodes qui ont généré plusieurs centaines de M€ de CA additionnels pour des clients. Nous menons également des missions collectives chez de grands donneurs d'ordre (Danone, BASF, Legrand, TF1, Urgo, HEC, Région Centre, Région Rhône-Alpes, Région Ile de France, CNRS, etc.)Time To Planet aide des consultants à sauver la planète en se créant le job de leur rêve.Il est temps de créer une planète innovante et responsable.",2.2243997,48.8687976
"92",2012-04-01,1005,932,"Hauts-de-Seine",19340,91530,35160,8450,1,"time to planet","fprevost@timetoplanet.com","06.60.88.29.77","40 Boulevard Henri Sellier","Suresnes","92150","","www.timetoplanet.com","Time To Planet rassemble et coordonne des entrepreneurs-salariés dans les domaines de l'innovation, de la R&D, du développement durable, de la RSE, de la biodiversité, de l'éco-conception (dont ACV, Bilan Carbone et design), de la communication responsable et de l'innovation sociétale.Nous avons monté une ingénierie qui peut redistribuer jusqu'à 95% du CAHT encaissé. Nous proposons, outre les services supports classiques d'une CAE (comptabilité analytique, gestion, administratif), un serveur de données crypté et sécurisé, une base de connaissances, des formations collectives en live et en digital (vente, négociation, conception d'une offre innovante, fixer, maîtriser, défendre son tarif, les secrets des consultants qui réussissent, créativité, innovation de service, comment passer de 30 K€ à 150 K€ de CA par an, de la précarité à la prospérité, stratégie salariale et patrimoniale du salarié de CAE, etc.) et des licences de méthodes qui ont généré plusieurs centaines de M€ de CA additionnels pour des clients. Nous menons également des missions collectives chez de grands donneurs d'ordre (Danone, BASF, Legrand, TF1, Urgo, HEC, Région Centre, Région Rhône-Alpes, Région Ile de France, CNRS, etc.)Time To Planet aide des consultants à sauver la planète en se créant le job de leur rêve.Il est temps de créer une planète innovante et responsable.",2.2243997,48.8687976
